Name,Address,Category,Phone Number,Website,Size of Business,Product/Service,Clientel,Point of Contact,Email,Host?,Advertiser?,What advertisements to host?,What hosts to advertise at?,Description,Availability of space
Hallmark Davis Agency,J5-4240 Innes Rd,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,514-1200 St. Laurent Blvd,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,21-2121 Carling Ave,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,A7-3161 Greenbank Rd,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,16C-1250 Stittsville Main St,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Ottawa Bagelshop And Deli Inc,1321 Wellington St W,Gift Baskets,,"=HYPERLINK(""b'http://www.ottawabagelshop.com/'"")"
Edible Arrangements,240 Bank Street,Gift Baskets,,"=HYPERLINK(""b'https://www.ediblearrangements.ca/stores/240-bank-street-ottawa-on-k2p-1x4'"")"
Edible Arrangements,129 RioCan Ave,Gift Baskets,,"=HYPERLINK(""b'https://www.ediblearrangements.ca/stores/129-rio-can-ave-nepean-on-k2j-5g3'"")"
European Delicatessen,1568 Merivale Rd,Gift Baskets,,"=HYPERLINK("""")"
Select Blooms,1675 Tenth Line,Florists & Flower Shops,,"=HYPERLINK(""b'http://www.selectblooms.ca/'"")"
Carling Flowers,102-2255 Carling Ave,Florists & Flower Shops,,"=HYPERLINK(""b'http://www.carlingflowers.com/'"")"
Ottawa Flowers,15-2000 Thurston Dr,Florists & Flower Shops,,"=HYPERLINK(""b'http://www.ottawaflowers.com/'"")"
Hazeldean Florist,455 Hazeldean Rd,Florists & Flower Shops,,"=HYPERLINK(""b'http://www.hazeldeanflorist.com/'"")"
Brunet Florist,500 Eagleson Rd,Florists & Flower Shops,,"=HYPERLINK(""b'http://www.kanatabrunetflorist.com/'"")"
Hello Yellow,72 Mill St,Gift Shops,,"=HYPERLINK(""b'http://www.cheerfullymade.com/'"")"
Hallmark Davis Agency (Head Office),,Gift Shops,,"=HYPERLINK(""b'http://www.davisagency.ca/'"")"
Florist Helene,"84, rue Eddy",Florists & Flower Shops,,"=HYPERLINK(""b'http://helenefleuriste.com/'"")"
Boutique Gloria,"88, rue Eddy",Gift Shops,,"=HYPERLINK("""")"
Papilles Gourmandes,256 boul Saint-Joseph,Gift Baskets,,"=HYPERLINK(""b'https://www.facebook.com/pages/Papilles-Gourrmandes/117481505060164'"")"
Bourassa Yves,"131, rue Jean-Proulx",Florists & Flower Shops,,"=HYPERLINK("""")"
Mamabear gift baskets,"24, rue Charles-Albanel",Gift Shops,,"=HYPERLINK("""")"
Fleuriste Glenwood,425 Ch Vanier,Florists & Flower Shops,,"=HYPERLINK(""b'http://fleuristeglenwood.com/'"")"
Parent J,"400, ch McConnell",Florists & Flower Shops,,"=HYPERLINK(""b'http://fleuristeglenwood.com/'"")"
Special Touch Gift Baskets,,Gift Baskets,,"=HYPERLINK(""b'http://www.specialtouch-giftbaskets.com/'"")"
The Planted Arrow Flowers & Gifts,501 St Lawrence St,Gift Shops,,"=HYPERLINK(""b'https://theplantedarrow.com/'"")"
Casselman Florist and Gifts,711 Principale St,Gift Shops,,"=HYPERLINK(""b'http://www.fleuristecasselman.com/'"")"
Cassbridge Gift Shop,2816 County Rd 31,Gift Baskets,,"=HYPERLINK("""")"
Mrs McGarrigle's Fine Food Shop,311 St Lawrence,Gift Baskets,,"=HYPERLINK(""b'http://www.mustard.ca/'"")"
Victoria's Flowers and Gifts,,Florists & Flower Shops,,"=HYPERLINK(""b'http://victoriasflowersselkirk.com/'"")"
Hallmark Davis Agency,J5-4240 Innes Rd,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,514-1200 St. Laurent Blvd,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,21-2121 Carling Ave,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,A7-3161 Greenbank Rd,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
Hallmark Davis Agency,16C-1250 Stittsville Main St,Gift Shops,,"=HYPERLINK(""b'http://davisagency.ca/'"")"
St Patrick's Gift Shop & Book Store,281 Nepean St,Religious Goods,,"=HYPERLINK(""b'https://stpgiftsandbooks.ca/'"")"
Sugold Jewellers & Giftware,107 Prescott,Gift Shops,,"=HYPERLINK(""b'http://kemptvillechannel.com/'"")"
Avant Garde Bar And Gift Store,135 1/2 Besserer St,Restaurants,,"=HYPERLINK(""b'http://avantgardebar.com/'"")"
Edible Arrangements,240 Bank Street,Gift Shops,,"=HYPERLINK(""b'https://www.ediblearrangements.ca/stores/240-bank-street-ottawa-on-k2p-1x4'"")"
Edible Arrangements,129 RioCan Ave,Gift Shops,,"=HYPERLINK(""b'https://www.ediblearrangements.ca/stores/129-rio-can-ave-nepean-on-k2j-5g3'"")"
Bowring,100 Trainyards Dr,Gift Shops,,"=HYPERLINK(""b'http://bowring.com/'"")"
Bowring,100 Trainyards Drive,Gift Shops,,"=HYPERLINK(""b'http://bowring.com/'"")"
Bowring,1009 C Daze St,Gift Shops,,"=HYPERLINK(""b'http://www.bowring.com/'"")"
Stokes,1200 St. Laurent Blvd,Gift Shops,,"=HYPERLINK(""b'http://www.stokesstores.com/'"")"
Stokes,100 Bayshore Dr,Gift Shops,,"=HYPERLINK(""b'http://www.stokesstores.com/'"")"
Stokes,110 place d'Orléans Drive,Gift Shops,,"=HYPERLINK(""b'http://www.stokesstores.com/'"")"
Stokes,B8-300 Eagleson Rd,Gift Shops,,"=HYPERLINK(""b'http://www.stokesstores.com/'"")"
Boutique Gloria,"88, rue Eddy",Gift Shops,,"=HYPERLINK("""")"
Stokes incSuccursales,Galeries de Hull,Gift Shops,,"=HYPERLINK("""")"
Stokes,320 boul Saint-Joseph,Gift Shops,,"=HYPERLINK(""b'http://www.stokesstores.com/'"")"
le Petit Pop Up,"320, boul Saint-Joseph",Gift Shops,,"=HYPERLINK("""")"
Stokes Inc,"320, boul Saint-Joseph",Gift Shops,,"=HYPERLINK("""")"
Stokes,1100 boul Maloney O,Gift Shops,,"=HYPERLINK(""b'http://www.stokesstores.com/'"")"
Mamabear gift baskets,"24, rue Charles-Albanel",Gift Shops,,"=HYPERLINK("""")"
Stokes Inc,"1100, boul Maloney O",Gift Shops,,"=HYPERLINK("""")"
Quebec en ligne,"511, rue Sylvestre",Gift Shops,,"=HYPERLINK("""")"
Malibu Spa,"181, rue Principale",Gift Shops,,"=HYPERLINK(""b'http://www.malibuinc.ca/'"")"
Arts And Crafts Gift Shop,1841 Laurier,Gift Shops,,"=HYPERLINK("""")"
The Handmade Gift Shop,587 Ruby St,Gift Shops,,"=HYPERLINK("""")"
Castor Treasures Inc,1115 Rue Concession,Gift Shops,,"=HYPERLINK("""")"
The Planted Arrow Flowers & Gifts,501 St Lawrence St,Gift Shops,,"=HYPERLINK(""b'https://theplantedarrow.com/'"")"
Potting Shed,4839 Kinburn Side Rd,Gift Shops,,"=HYPERLINK("""")"
Traditions,2518 Graham,Gift Shops,,"=HYPERLINK("""")"
Crochet by Cindy,9 Tamarack Cir,Gift Shops,,"=HYPERLINK("""")"
Casselman Florist and Gifts,711 Principale St,Gift Shops,,"=HYPERLINK(""b'http://www.fleuristecasselman.com/'"")"
Party City Canada Inc,1021 Cyrville Rd,Party Supplies,,"=HYPERLINK(""b'http://www.facebook.com/1658986370798523'"")"
Party Time Rentals,1480 Michael St,Party Supply Rental,,"=HYPERLINK(""b'http://www.partytimerental.ca/'"")"
Party Time Rentals,1480 Michael St,Party Supply Rental,,"=HYPERLINK(""b'http://www.marqueerentals.ca/'"")"
Fêtes en Boîtes,2121 Carling Ave,The Sparkling Party Company,Party Supply Rental,"=HYPERLINK("""")"
A Perfect Party by Cody,1565 Thurlow St,Party Supplies,,"=HYPERLINK("""")"
Canbana,302 Legget Dr,Party Supply Rental,,"=HYPERLINK("""")"
Kidsbirthdayplace,8 Feldspar Cres,Party Supply Rental,,"=HYPERLINK("""")"
Onconference Inc,45 O'Connor St,Party Supplies,,"=HYPERLINK("""")"
Ottawa VA,343 Preston St,Party Supply Rental,,"=HYPERLINK("""")"
Flamingo Funtastics,,Party Supply Rental,,"=HYPERLINK("""")"
Au Centre Du Party,"64, boul Gréber",Party Supply Rental,,"=HYPERLINK("""")"
Buck or Two Plus!,25D boul du Plateau,Party Supplies,,"=HYPERLINK(""b'http://www.buckortwo.com/'"")"
Chapiteau-Outaouais,32 av Gatineau,Party Supply Rental,,"=HYPERLINK(""b'http://www.chapiteau-outaouais.ca/'"")"
Loisirs Gonflables,,Party Supply Rental,,"=HYPERLINK(""b'http://www.loisirsgonflables.ca/'"")"
Campass,"86, rue Idola-Saint-Jean",Party Supply Rental,,"=HYPERLINK(""b'https://www.facebook.com/HappyEventsRentals/'"")"
Chez Lili Party Rentals,1468 St Albert Rd W,Party Supply Rental,,"=HYPERLINK("""")"
New Super Lucky Dollar Store,140 John N,Party Supplies,,"=HYPERLINK(""b'http://www.facebook.com/pages/New-Super-Lucky-Dollar-Store/115523438500908'"")"
"Prior Engagements, Party & Event Rentals",120 Staye Court Dr,Party Supply Rental,,"=HYPERLINK(""b'http://www.priorengagements.ca/'"")"
Creative Balloons Plus,Meadowcreek Circle,Party Supply Rental,,"=HYPERLINK("""")"
Make Merry Events,,Party Supply Rental,,"=HYPERLINK("""")"
Cody Party Centre,,Party Supplies,,"=HYPERLINK("""")"
Bounce Around Inflatables Rentals,,Party Supply Rental,,"=HYPERLINK("""")"
Bounce Around Inflatables Rentals,,Party Supply Rental,,"=HYPERLINK("""")"
Photo Boxi Photo Booth,,Party Supply Rental,,"=HYPERLINK("""")"
Di Cocco Bouncy Castle Rentals,,Party Supply Rental,,"=HYPERLINK("""")"
E & R Lawn-A-Grams,,Party Supplies,,"=HYPERLINK(""b'http://erlawnagrams.com/'"")"
Thorburn Bouncy Castle Rentals & Party Supplies,,Party Supply Rental,,"=HYPERLINK("""")"
Party City Canada Inc,1021 Cyrville Rd,Party Supplies,,"=HYPERLINK(""b'http://www.facebook.com/1658986370798523'"")"
Party Time Rentals,1480 Michael St,Party Supply Rental,,"=HYPERLINK(""b'http://www.partytimerental.ca/'"")"
Party Time Rentals,1480 Michael St,Party Supply Rental,,"=HYPERLINK(""b'http://www.marqueerentals.ca/'"")"
Fêtes en Boîtes,2121 Carling Ave,The Sparkling Party Company,Party Supply Rental,"=HYPERLINK("""")"
A Perfect Party by Cody,1565 Thurlow St,Party Supplies,,"=HYPERLINK("""")"
Canbana,302 Legget Dr,Party Supply Rental,,"=HYPERLINK("""")"
Kidsbirthdayplace,8 Feldspar Cres,Party Supply Rental,,"=HYPERLINK("""")"
Onconference Inc,45 O'Connor St,Party Supplies,,"=HYPERLINK("""")"
Ottawa VA,343 Preston St,Party Supply Rental,,"=HYPERLINK("""")"
Flamingo Funtastics,,Party Supply Rental,,"=HYPERLINK("""")"
Au Centre Du Party,"64, boul Gréber",Party Supply Rental,,"=HYPERLINK("""")"
Buck or Two Plus!,25D boul du Plateau,Party Supplies,,"=HYPERLINK(""b'http://www.buckortwo.com/'"")"
Chapiteau-Outaouais,32 av Gatineau,Party Supply Rental,,"=HYPERLINK(""b'http://www.chapiteau-outaouais.ca/'"")"
Loisirs Gonflables,,Party Supply Rental,,"=HYPERLINK(""b'http://www.loisirsgonflables.ca/'"")"
Campass,"86, rue Idola-Saint-Jean",Party Supply Rental,,"=HYPERLINK(""b'https://www.facebook.com/HappyEventsRentals/'"")"
Chez Lili Party Rentals,1468 St Albert Rd W,Party Supply Rental,,"=HYPERLINK("""")"
New Super Lucky Dollar Store,140 John N,Party Supplies,,"=HYPERLINK(""b'http://www.facebook.com/pages/New-Super-Lucky-Dollar-Store/115523438500908'"")"
"Prior Engagements, Party & Event Rentals",120 Staye Court Dr,Party Supply Rental,,"=HYPERLINK(""b'http://www.priorengagements.ca/'"")"
Creative Balloons Plus,Meadowcreek Circle,Party Supply Rental,,"=HYPERLINK("""")"
Make Merry Events,,Party Supply Rental,,"=HYPERLINK("""")"
Cody Party Centre,,Party Supplies,,"=HYPERLINK("""")"
Bounce Around Inflatables Rentals,,Party Supply Rental,,"=HYPERLINK("""")"
Bounce Around Inflatables Rentals,,Party Supply Rental,,"=HYPERLINK("""")"
Photo Boxi Photo Booth,,Party Supply Rental,,"=HYPERLINK("""")"
Di Cocco Bouncy Castle Rentals,,Party Supply Rental,,"=HYPERLINK("""")"
E & R Lawn-A-Grams,,Party Supplies,,"=HYPERLINK(""b'http://erlawnagrams.com/'"")"
Thorburn Bouncy Castle Rentals & Party Supplies,,Party Supply Rental,,"=HYPERLINK("""")"
Walmart,3651 Strandherd Dr,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Walmart,500 Earl Grey Dr,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Walmart,1350 Richmond Rd,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Walmart,2210 Bank St,Department Stores,,"=HYPERLINK(""b'http://walmart.ca/'"")"
Walmart,1980 Ogilvie Rd,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Walmart,1980 Ogilvie Rd,Department Stores,,"=HYPERLINK(""b'http://walmart.ca/'"")"
Walmart,2210 Bank St,Department Stores,,"=HYPERLINK(""b'http://walmart.ca/'"")"
Walmart,1350 Richmond Rd,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Walmart,2277 Riverside Dr,Department Stores,,"=HYPERLINK(""b'http://www.facebook.com/1026679180818709'"")"
Walmart,100 Bayshore Dr,Department Stores,,"=HYPERLINK(""b'http://www.facebook.com/1231738786970506'"")"
Giant Tiger,123 rue Eddy,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Denis Crotreau Inc,"9, boul Montclair",Department Stores,,"=HYPERLINK("""")"
Walmart Supercentre,"425, boul Saint-Joseph",Department Stores,,"=HYPERLINK("""")"
Chez Tante Marie,55 boul Gréber,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Rossy,66 boul Gréber,Department Stores,,"=HYPERLINK("""")"
Walmart Supercentre,"51, boul de la Gappe",Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Walmart Supercentre,"35, boul du Plateau",Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Hudson's Bay,1100 boul Maloney O,Department Stores,,"=HYPERLINK(""b'http://thebay.com/'"")"
Manteaux Manteaux,"1100, boul Maloney O",Department Stores,,"=HYPERLINK(""b'http://manteaux.com/'"")"
Aubainerie,607 boul de la Gappe,Department Stores,,"=HYPERLINK(""b'https://www.aubainerie.com/'"")"
Walmart Supercentre,640 boul Maloney O,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Canada Inc,"483, ch Vanier",Department Stores,,"=HYPERLINK("""")"
Rossy,381 boul Maloney E,Department Stores,,"=HYPERLINK("""")"
Giant Tiger,715 boul Maloney E,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Giant Tiger,210 ch Aylmer,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Walmart Supercentre,3001 Richelieu St,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Top Mode Depot,2747 rue Chamberland,Department Stores,,"=HYPERLINK(""b'http://topmodedepot.com/'"")"
Giant Tiger,1657 Laurier St,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Giant Tiger,19 Racine St,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Saan Stores Ltd,Kemptville Mall,Department Stores,,"=HYPERLINK("""")"
Giant Tiger,80 Elgin St W,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Hart Stores,375 Daniel St S,Department Stores,,"=HYPERLINK("""")"
Giant Tiger #53 Kemptville,2970 County Road 43,Department Stores,,"=HYPERLINK("""")"
Giant Tiger,29 Chambers St,Department Stores,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Walmart Supercentre,114 Lombard St,Department Stores,,"=HYPERLINK(""b'http://www.walmart.ca/'"")"
Scaffex Inc,1485 St. Laurent Blvd,General Rental Service,,"=HYPERLINK(""b'https://www.scaffex.ca/'"")"
J Connelly Rental Ltd,2575 Sheffield Rd,General Rental Service,,"=HYPERLINK(""b'http://www.jconnellyrental.ca/'"")"
Beacon Lite Ltd,4070 Belgreen Dr,General Rental Service,,"=HYPERLINK(""b'https://beaconlite.ca/'"")"
Battlefield Equipment,4129 Belgreen Dr,General Rental Service,,"=HYPERLINK(""b'http://www.battlefieldequipment.ca/'"")"
Battlefield Equipment Rentals,92 Alti Pl,General Rental Service,,"=HYPERLINK(""b'http://www.battlefieldequipment.ca/'"")"
Dickie Moore Rental Inc,1547 Lagan Way,General Rental Service,,"=HYPERLINK(""b'http://www.dickiemoore.com/'"")"
Scaffold-Fast (Ottawa) Inc,1500 Michaël St,General Rental Service,,"=HYPERLINK(""b'http://www.scaffold-fast.ca/'"")"
United Rentals,5614 Power Rd,General Rental Service,,"=HYPERLINK(""b'http://unitedrentals.com/'"")"
Valley Rent Rite Ltd,264 Herrick Dr,General Rental Service,,"=HYPERLINK("""")"
U-Haul,1265 Colonial Rd,General Rental Service,,"=HYPERLINK("""")"
EasyHome,1910 St. Laurent Blvd,General Rental Service,,"=HYPERLINK(""b'http://www.easyhome.ca/'"")"
United Rentals,2660 Sheffield Rd,General Rental Service,,"=HYPERLINK(""b'https://www.unitedrentals.com/locations/on/ottawa/equipment-tool-rentals/020?utm_source=otheryext&utm_medium=distrib&utm_campaign=yext'"")"
Rental Village,10348 Cavanagh,General Rental Service,,"=HYPERLINK(""b'https://www.rentalvillage.ca/'"")"
Rental Village,5986 Hazeldean Rd,General Rental Service,,"=HYPERLINK("""")"
National Rent-to-own,29 Selkirk St,General Rental Service,,"=HYPERLINK(""b'https://www.nationalrental.ca/'"")"
National Rent-To-Own,1721 Bank St,General Rental Service,,"=HYPERLINK(""b'http://www.nationalrental.ca/'"")"
Rebel Stoke Gp Inc,860 Canterbury Ave,General Rental Service,,"=HYPERLINK("""")"
Latremouille,866 Notre Dame,General Rental Service,,"=HYPERLINK("""")"
Location Burelle,1031 Limoges Rd RR 2,General Rental Service,,"=HYPERLINK(""b'https://www.locationburelle.com/'"")"
Location d'Outils Lou-Pro,80 boul Saint-Raymond,Gatineau,General Rental Service,"=HYPERLINK(""b'http://loupro.ca/'"")"
ALocation Lou-Pro Inc,"80, boul Saint-Raymond",General Rental Service,,"=HYPERLINK("""")"
Simplex Equipment Rental,"737, boul Saint-Joseph",General Rental Service,,"=HYPERLINK(""b'http://www.simplex.ca/'"")"
Mobil-Tech,"150, ch Freeman",General Rental Service,,"=HYPERLINK(""b'http://locationsmobiltech.ca/'"")"
Location Bouladier,803 boul Saint-René O,General Rental Service,,"=HYPERLINK(""b'http://locationbouladier.com/'"")"
Location Lou-X,"605, boul Maloney E",General Rental Service,,"=HYPERLINK(""b'https://www.locationloux.com/'"")"
Location Lou-X,"605, boul Maloney E",General Rental Service,,"=HYPERLINK("""")"
Location RAMJ Inc,"103, rue de Bourdon",General Rental Service,,"=HYPERLINK("""")"
Lou-Tec,"182, boul de l'Aéroport",General Rental Service,,"=HYPERLINK(""b'http://www.loutec.com/'"")"
Location Godmaire,"21, rue de Granby",General Rental Service,,"=HYPERLINK(""b'http://locationgodmaire.com/'"")"
Rockland Wheels,2836 Chamberland St,General Rental Service,,"=HYPERLINK(""b'http://actionrental.ca/'"")"
United Rentals,9094 Cavanagh Rd Solar Bldg 2,General Rental Service,,"=HYPERLINK(""b'https://www.unitedrentals.com/locations/on/carp/equipment-tool-rentals/i03?utm_source=otheryext&utm_medium=distrib&utm_campaign=yext'"")"
Tbooth Wireless,KR01-50 Rideau St,Shopping Centres & Malls,,"=HYPERLINK(""b'http://www.tboothwireless.ca/find-a-location/ontario/city.asp?City=Ottawa'"")"
Tbooth Wireless,1200 St. Laurent Blvd,Shopping Centres & Malls,,"=HYPERLINK(""b'http://www.tboothwireless.ca/find-a-location/ontario/city.asp?City=Ottawa'"")"
Tbooth Wireless,"100 Bayshore Dr, Kiosk E4",Shopping Centres & Malls,,"=HYPERLINK(""b'http://www.tboothwireless.ca/find-a-location/ontario/city.asp?City=Nepean'"")"
Joe Fresh,1251 Main St,Shopping Centres & Malls,,"=HYPERLINK(""b'https://www.joefresh.com/ca/store-locator'"")"
Danier,100 Bayshore Dr,Shopping Centres & Malls,,"=HYPERLINK(""b'http://danier.com/'"")"
Tbooth Wireless,590-110 Place d'Orleans Dr,Shopping Centres & Malls,,"=HYPERLINK(""b'http://www.tboothwireless.ca/find-a-location/ontario/city.asp?City=Orl\xef\xbf\xbdans'"")"
Tbooth,50 Rideau St,Shopping Centres & Malls,,"=HYPERLINK(""b'http://www.tboothwireless.ca/'"")"
Props,364 Prince Albert St,Shopping Centres & Malls,,"=HYPERLINK("""")"
Stratdgi Corp,508 Bathurst Ave,Shopping Centres & Malls,,"=HYPERLINK("""")"
The Sens Store,2121 Carling Ave,Shopping Centres & Malls,,"=HYPERLINK("""")"
Place Champlain,"156, boul de Lucerne",Shopping Centres & Malls,,"=HYPERLINK("""")"
Place Champlain,"156, boul de Lucerne",Shopping Centres & Malls,,"=HYPERLINK("""")"
Gatineau Plaza Ltée,"151, boul Gréber",Shopping Centres & Malls,,"=HYPERLINK("""")"
Amnesia,"1100 boul Maloney O, Unit# 6566",Shopping Centres & Malls,,"=HYPERLINK(""b'https://amnesiashop.com/pages/heures-douverture'"")"
Gatineau Plaza Ltee,"381, boul Maloney E",Shopping Centres & Malls,,"=HYPERLINK("""")"
Galeries Aylmer,"181, rue Principale",Shopping Centres & Malls,,"=HYPERLINK(""b'http://www.galeriesaylmer.com/'"")"
Giant Tiger,1657 Laurier St,Shopping Centres & Malls,,"=HYPERLINK(""b'http://gianttiger.com/'"")"
Access In Motion,1652 County Road 2 W RR 1,Shopping Centres & Malls,,"=HYPERLINK("""")"
Konsolt.Beyond Technology Corporation,66 Canary Close,Shopping Centres & Malls,,"=HYPERLINK("""")"
Invitations by Chelsea,113 Chilton Dr,Shopping Centres & Malls,,"=HYPERLINK("""")"
Hard-Circle Inc,255 Bold St,Shopping Centres & Malls,,"=HYPERLINK("""")"
Shopping Pier 21,219 Pleasant St,Shopping Centres & Malls,,"=HYPERLINK("""")"
Uptonine,,Shopping Centres & Malls,,"=HYPERLINK("""")"
YourLocalArt.com,,Shopping Centres & Malls,,"=HYPERLINK(""b'http://www.facebook.com/145737489155624'"")"
Halifax Shopping Ctr,,Shopping Centres & Malls,,"=HYPERLINK("""")"
Real Cool Buys,,Shopping Centres & Malls,,"=HYPERLINK("""")"
Shepherds,,Tanger Outlets,Shopping Centres & Malls,"=HYPERLINK("""")"
Watch Station -Tanger Outlets,,Shopping Centres & Malls,,"=HYPERLINK("""")"
Total Home Consignment,1860 Bank St,Consignment Shops,,"=HYPERLINK(""b'http://www.totalhomeconsignment.com/'"")"
Value Village,1824 Bank St,Second-Hand Stores,,"=HYPERLINK(""b'http://www.valuevillage.com/'"")"
Value Village,1375 Clyde Ave,Second-Hand Stores,,"=HYPERLINK(""b'http://www.valuevillage.com/'"")"
Value Village,1-5487 Hazeldean Rd,Second-Hand Stores,,"=HYPERLINK(""b'http://www.valuevillage.com/'"")"
Value Village,1221 Cyrville Rd,Second-Hand Stores,,"=HYPERLINK(""b'http://www.valuevillage.com/'"")"
Value Village,3-4220 Innes Rd,Second-Hand Stores,,"=HYPERLINK(""b'http://www.valuevillage.com/'"")"
Value Village,1375 Clyde Ave,Second-Hand Stores,,"=HYPERLINK("""")"
Value Village,4345 Strandherd Dr,Second-Hand Stores,,"=HYPERLINK("""")"
Salvation Army,1490 Richmond Rd,Second-Hand Stores,,"=HYPERLINK(""b'http://www.thriftstore.ca/'"")"
Salvation Army,333 Montreal Rd,Second-Hand Stores,,"=HYPERLINK(""b'http://www.salvationarmy.ca/'"")"
Salvation Army,1010 Belfast Rd,Second-Hand Stores,,"=HYPERLINK(""b'http://salvationarmy-usaeast.org/'"")"
Friperie Chez Touss'ki,60 Boulevard Saint-Raymond,Second-Hand Clothing,,"=HYPERLINK(""b'https://www.facebook.com/friperiecheztousski/'"")"
Comptoir St-Vincent De Paul,"1291, rue Saint-Louis",Second-Hand Stores,,"=HYPERLINK("""")"
Comité Solidarité Gatineau Ouest,"1079, rue Saint-Louis",Second-Hand Clothing,,"=HYPERLINK("""")"
Salvation Army,,Second-Hand Stores,,"=HYPERLINK(""b'http://www.armeedusalut.ca/'"")"
Armée Du Salut,"157, boul Gréber",Second-Hand Clothing,,"=HYPERLINK(""b'http://www.armeedusalut.ca/'"")"
Le Roy De La Liquidation ,"36, ch de la Savane",Second-Hand Stores,,"=HYPERLINK("""")"
Comptoir St-Vincent De Paul (Gatineau),"165, av Gatineau",Second-Hand Stores,,"=HYPERLINK("""")"
Value Village,"361, boul Maloney O",Second-Hand Stores,,"=HYPERLINK(""b'http://www.villagedesvaleurs.com/'"")"
Friperie De L'Amitié,"297, rue Notre-Dame",Second-Hand Clothing,,"=HYPERLINK("""")"
Vintage Original Essence,"110, rue Principale",Second-Hand Stores,,"=HYPERLINK("""")"
Clothes And Things,"639, ch Antoine-Boucher",Second-Hand Stores,,"=HYPERLINK("""")"
La Friperie De Rockland Thrift Store,"2815 Chamberland Street , Po Box 625 Stn Main",Second-Hand Stores,,"=HYPERLINK("""")"
Le partage De Bourget,2259 Laval,Second-Hand Stores,,"=HYPERLINK("""")"
House Of Lazarus,2245 Simms,Second-Hand Stores,,"=HYPERLINK(""b'http://www.houseoflazarus.com/'"")"
To Be Continued,207 Sanders,Second-Hand Stores,,"=HYPERLINK(""b'https://www.tbcconsign.com/'"")"
The Treasure Chest,25A Elgin St W,Second-Hand Stores,,"=HYPERLINK(""b'https://www.facebook.com/Treasure-Chest-366634793410650/'"")"
Ottawa Valley Thrift Store,89 McLachlin St N,Second-Hand Stores,,"=HYPERLINK("""")"
L'Univers De L'Usager,1067 B Route 321 N,Second-Hand Clothing,,"=HYPERLINK("""")"
The Real Deal,85 William St W,Second-Hand Stores,,"=HYPERLINK(""b'http://www.realaction.ca/'"")"
The Thrift Store New & Used Goods,55 Beckwith St N,Second-Hand Stores,,"=HYPERLINK("""")"
Salvation Army Thrift Store,203 Brockville St,Second-Hand Stores,,"=HYPERLINK(""b'http://www.facebook.com/salvationarmy'"")"
Valley Thrift,,Second-Hand Stores,,"=HYPERLINK("""")"
eKidz Canada,,Second-Hand Clothing,,"=HYPERLINK("""")"
Salvation Army Thrift Store Pick-up Service,,Second-Hand Stores,,"=HYPERLINK(""b'http://www.facebook.com/salvationarmy'"")"
Montfort Renaissance,162 Murray St,Administration,Social & Human Service Organizations,"=HYPERLINK(""b'http://www.montfortrenaissance.ca/'"")"
Canadian Child Care,600-700 Industrial Ave,Associations,,"=HYPERLINK(""b'http://www.cccf-fcsge.ca/'"")"
Canadian Society For Chemical Engineering,130 Slater St,Associations,,"=HYPERLINK(""b'http://www.cheminst.ca/'"")"
West End Integrated Falls Prevention Program,1365 Richmond Rd,Social & Human Service Organizations,,"=HYPERLINK("""")"
Professional Association of Foreign Service Officers,412-47 Clarence St,Associations,,"=HYPERLINK(""b'http://www.pafso.com/'"")"
Canadian Society For The Study Of Education,204-260 Dalhousie St,Associations,,"=HYPERLINK(""b'http://www.csse-scee.ca/'"")"
